lambda,f1
0.1,0.7135922330097086
0.11034482758620691,0.7090464547677262
0.1206896551724138,0.7093596059113301
0.1310344827586207,0.712871287128713
0.1413793103448276,0.7178217821782179
0.1517241379310345,0.7167919799498746
0.1620689655172414,0.7139240506329115
0.1724137931034483,0.712468193384224
0.1827586206896552,0.7095115681233932
0.1931034482758621,0.7064935064935065
0.20344827586206898,0.6997389033942559
0.2137931034482759,0.6949602122015917
0.2241379310344828,0.6827956989247311
0.23448275862068968,0.6775067750677507
0.24482758620689657,0.6813186813186813
0.2551724137931035,0.6776859504132231
0.2655172413793104,0.6666666666666666
0.27586206896551724,0.6629834254143646
0.28620689655172415,0.6648044692737429
0.29655172413793107,0.6535211267605634
0.306896551724138,0.6590909090909092
0.3172413793103449,0.6552706552706553
0.32758620689655177,0.6532951289398281
0.33793103448275863,0.6475644699140402
0.34827586206896555,0.6434782608695652
0.35862068965517246,0.6413994169096211
0.3689655172413794,0.6294117647058823
0.3793103448275863,0.6190476190476191
0.3896551724137931,0.6149253731343284
0.4,0.6227544910179641
