lambda,f1
0.0,0.988235294117647
0.013793103448275864,0.9205479452054796
0.027586206896551727,0.8296296296296296
0.04137931034482759,0.8096385542168675
0.055172413793103454,0.7819905213270142
0.06896551724137932,0.7666666666666666
0.08275862068965519,0.7494033412887827
0.09655172413793105,0.7373493975903613
0.11034482758620691,0.7360774818401937
0.12413793103448277,0.7125307125307125
0.13793103448275865,0.6997518610421836
0.1517241379310345,0.6932668329177056
0.16551724137931037,0.6936708860759494
0.17931034482758623,0.7022900763358778
0.1931034482758621,0.6972010178117048
0.20689655172413796,0.6923076923076923
0.22068965517241382,0.6909090909090909
0.23448275862068968,0.6824146981627297
0.24827586206896554,0.6702127659574467
0.2620689655172414,0.6576086956521738
0.2758620689655173,0.652054794520548
0.2896551724137931,0.650137741046832
0.303448275862069,0.6368715083798883
0.31724137931034485,0.6348314606741573
0.33103448275862074,0.6366197183098592
0.3448275862068966,0.632768361581921
0.35862068965517246,0.6384180790960452
0.3724137931034483,0.6402266288951841
0.3862068965517242,0.6402266288951841
0.4,0.6381766381766381
