lambda,Fnorm,KL,MCC,sensitivity,specificity,f1,plot_paths
0.1,16.63299904130407,-28.936196833498087,0.25967683000955327,0.8977272727272727,0.5394088669950738,0.2920517560073937,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.100.png
0.16551724137931034,8.272862606232074,-17.910515350598303,0.35404329220520697,0.8863636363636364,0.6884236453201971,0.3723150357995227,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.166.png
0.23103448275862068,4.959062899075575,-9.991669051860853,0.46602524269454976,0.875,0.8103448275862069,0.48275862068965514,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.231.png
0.296551724137931,3.572828753101374,-3.672369583351294,0.5440693673555204,0.8409090909090909,0.8793103448275862,0.5692307692307692,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.297.png
0.3620689655172413,3.147336477392111,1.701732990898421,0.595077997137905,0.7954545454545454,0.9199507389162561,0.6278026905829596,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.362.png
0.4275862068965517,3.1967339208797467,6.415449586517354,0.6236914245740519,0.7840909090909091,0.9347290640394089,0.6571428571428571,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.428.png
0.49310344827586206,3.4198440734303484,10.696031125099395,0.6534816707751093,0.7613636363636364,0.9507389162561576,0.6871794871794872,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.493.png
0.5586206896551723,3.694264562279875,14.697151586439219,0.6599305866547246,0.6931818181818182,0.9667487684729064,0.6931818181818182,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.559.png
0.6241379310344827,3.9709888474492554,18.467386998920247,0.7017753982484828,0.6818181818181818,0.979064039408867,0.7272727272727272,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.624.png
0.689655172413793,4.229824955482602,22.02628354252836,0.7268702337884629,0.6590909090909091,0.9876847290640394,0.7435897435897436,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.690.png
0.7551724137931034,4.458840271712718,25.39621324954325,0.7385833549633583,0.6477272727272727,0.9913793103448276,0.75,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.755.png
0.8206896551724137,4.668521978405966,28.628245055399233,0.7668527783984648,0.6477272727272727,0.9963054187192119,0.7702702702702702,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.821.png
0.886206896551724,4.8557512659674185,31.693601191783983,0.7592275167436473,0.6363636363636364,0.9963054187192119,0.7619047619047619,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.886.png
0.9517241379310344,5.0263484507458775,34.678729546353935,0.735942580765476,0.5909090909090909,0.9975369458128078,0.732394366197183,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_0.952.png
1.0172413793103448,5.178290379004804,37.5417860121363,0.7121450935917913,0.5568181818181818,0.9975369458128078,0.7050359712230215,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_1.017.png
1.0827586206896551,5.316484106434782,40.330665693400945,0.6794051801570843,0.5113636363636364,0.9975369458128078,0.6666666666666667,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_1.083.png
1.1482758620689655,5.44463926828456,43.077835369582445,0.6794051801570843,0.5113636363636364,0.9975369458128078,0.6666666666666667,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_1.148.png
1.2137931034482758,5.562946706690782,45.769779023214454,0.6710221178605082,0.5,0.9975369458128078,0.6567164179104478,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_1.214.png
1.2793103448275862,5.670717690821195,48.37342298408706,0.6886937384792755,0.5,1.0,0.6666666666666666,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_1.279.png
1.3448275862068966,5.771391992398492,50.949841450038875,0.6720749057637893,0.4772727272727273,1.0,0.6461538461538462,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_1.345.png
1.410344827586207,5.8643278941526775,53.47137770127985,0.6551148568664151,0.45454545454545453,1.0,0.625,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_1.410.png
1.475862068965517,5.9495336635871325,55.92612163211574,0.6551148568664151,0.45454545454545453,1.0,0.625,experiment_logs/n_30_scale_1.0\sparsity_patterns_lambda_1.476.png
