lambda,Fnorm,KL,MCC,sensitivity,specificity,f1,plot_paths
0.1,1.513724028228467,-0.8700746748950632,0.3020278968574091,1.0,0.2638888888888889,0.5137614678899083,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.100.png
0.14827586206896554,1.0702929636077578,-0.1830828861097764,0.408248290463863,1.0,0.4166666666666667,0.5714285714285715,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.148.png
0.19655172413793104,0.812143740655217,0.4641438198886725,0.452969736550647,0.9642857142857143,0.5277777777777778,0.6067415730337079,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.197.png
0.24482758620689657,0.7005892898794605,1.0903794964899411,0.5345224838248488,0.9285714285714286,0.6666666666666666,0.6666666666666666,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.245.png
0.2931034482758621,0.7147232980930347,1.6849550285314692,0.6044941956716645,0.9642857142857143,0.7083333333333334,0.7105263157894737,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.293.png
0.3413793103448276,0.7811795118852315,2.260670137820693,0.6446583712203042,0.9642857142857143,0.75,0.7397260273972602,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.341.png
0.3896551724137931,0.8710298943330118,2.8162408377991,0.7506723031225345,0.9642857142857143,0.8472222222222222,0.8181818181818182,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.390.png
0.4379310344827586,0.9714603432135407,3.3654655695162248,0.7676034558322035,0.9642857142857143,0.8611111111111112,0.8307692307692307,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.438.png
0.4862068965517241,1.0746670967891017,3.9123195620653277,0.7676034558322035,0.9642857142857143,0.8611111111111112,0.8307692307692307,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.486.png
0.5344827586206896,1.176624181538794,4.458373508291412,0.7506723031225345,0.9642857142857143,0.8472222222222222,0.8181818181818182,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.534.png
0.5827586206896551,1.2760497583459796,5.004862638801097,0.8031422677087536,0.9642857142857143,0.8888888888888888,0.8571428571428572,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.583.png
0.6310344827586206,1.3709972744915917,5.551901397579673,0.8031422677087536,0.9642857142857143,0.8888888888888888,0.8571428571428572,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.631.png
0.6793103448275862,1.4598540266890265,6.096159351621679,0.7850798981177467,0.9642857142857143,0.875,0.8437499999999999,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.679.png
0.7275862068965517,1.5444286085089602,6.641518537498605,0.7564479498187099,0.9285714285714286,0.875,0.8253968253968255,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.728.png
0.7758620689655172,1.6244890091848296,7.1837508225788085,0.7658252027256516,0.8928571428571429,0.9027777777777778,0.8333333333333334,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.776.png
0.8241379310344827,1.6999830291497948,7.72289799756199,0.7464772525479741,0.8928571428571429,0.8888888888888888,0.819672131147541,experiment_logs/n_10_scale_3.0\sparsity_patterns_lambda_0.824.png
