sample_scaling,F1,d
1.0,0.17702797237697931,3
1.4736842105263157,0.17841562676021272,3
1.9473684210526314,0.18336863875262482,3
2.4210526315789473,0.1909093020288271,3
2.894736842105263,0.20180625836124086,3
3.3684210526315788,0.21351306339141002,3
3.8421052631578947,0.22414642064581583,3
4.315789473684211,0.2315876393700509,3
4.789473684210526,0.23629954666381053,3
5.263157894736842,0.2485212633910367,3
5.7368421052631575,0.2516925070390247,3
6.2105263157894735,0.27019903241915133,3
6.684210526315789,0.27394492820536753,3
7.157894736842105,0.28957482988739597,3
7.63157894736842,0.28122407702220475,3
8.105263157894736,0.30011012257081837,3
8.578947368421051,0.3031597409394352,3
9.052631578947368,0.31816762869314213,3
9.526315789473683,0.30544701154739984,3
10.0,0.327475545872171,3
1.0,0.36699344239856574,5
1.4736842105263157,0.4009349587415101,5
1.9473684210526314,0.4397900499265214,5
2.4210526315789473,0.4704356033591023,5
2.894736842105263,0.4869011138967786,5
3.3684210526315788,0.5157016066887128,5
3.8421052631578947,0.5354417069739567,5
4.315789473684211,0.5539413673263793,5
4.789473684210526,0.5781102919965772,5
5.263157894736842,0.5900310900874752,5
5.7368421052631575,0.5957450947560602,5
6.2105263157894735,0.6220520785716103,5
6.684210526315789,0.6149277534947932,5
7.157894736842105,0.6401944283977791,5
7.63157894736842,0.6570053883420108,5
8.105263157894736,0.6615961123568822,5
8.578947368421051,0.677731349025687,5
9.052631578947368,0.6715406548965793,5
9.526315789473683,0.6823131043871002,5
10.0,0.6917468148266391,5
1.0,0.5429608268142678,7
1.4736842105263157,0.5869444587229193,7
1.9473684210526314,0.6278051093101258,7
2.4210526315789473,0.653458024030029,7
2.894736842105263,0.6713948464658385,7
3.3684210526315788,0.6843233635333511,7
3.8421052631578947,0.7017362886107736,7
4.315789473684211,0.7164418699431209,7
4.789473684210526,0.716534470622739,7
5.263157894736842,0.7177174815601911,7
5.7368421052631575,0.723819444831749,7
6.2105263157894735,0.7304471561105899,7
6.684210526315789,0.7345020995834791,7
7.157894736842105,0.7400544477150355,7
7.63157894736842,0.7430144705900164,7
8.105263157894736,0.7496895225499894,7
8.578947368421051,0.7453869598047447,7
9.052631578947368,0.7530599947988397,7
9.526315789473683,0.7509423703891017,7
10.0,0.748683823664168,7
1.0,0.6354891673118837,9
1.4736842105263157,0.6601560901217418,9
1.9473684210526314,0.6841251026871851,9
2.4210526315789473,0.690270377554868,9
2.894736842105263,0.7001704672720995,9
3.3684210526315788,0.7014167619564141,9
3.8421052631578947,0.7038409794011682,9
4.315789473684211,0.6951378427142105,9
4.789473684210526,0.7064872891267102,9
5.263157894736842,0.7058644802719469,9
5.7368421052631575,0.7074545295273716,9
6.2105263157894735,0.710103293261098,9
6.684210526315789,0.7099826705700579,9
7.157894736842105,0.7076567520242959,9
7.63157894736842,0.7071382040767649,9
8.105263157894736,0.7079765761027638,9
8.578947368421051,0.7117072257982973,9
9.052631578947368,0.713448766058683,9
9.526315789473683,0.7105704863896948,9
10.0,0.7029677965116903,9
