lambda,f1
0.0,0.5925925925925926
0.08888888888888889,0.9846153846153847
0.17777777777777778,1.0
0.26666666666666666,1.0
0.35555555555555557,1.0
0.4444444444444445,1.0
0.5333333333333333,0.9846153846153847
0.6222222222222222,0.9538461538461539
0.7111111111111111,0.9206349206349206
0.8,0.9354838709677419
