lambda,f1
0.0,0.2659279778393352
0.1111111111111111,0.7538461538461538
0.2222222222222222,0.8727272727272727
0.3333333333333333,0.9320388349514563
0.4444444444444444,0.9494949494949495
0.5555555555555556,0.9387755102040817
0.6666666666666666,0.9361702127659575
0.7777777777777777,0.923076923076923
0.8888888888888888,0.8604651162790697
1.0,0.7105263157894737
