lambda,f1
0.0,0.32621359223300966
0.013793103448275864,0.4813753581661891
0.027586206896551727,0.5843478260869566
0.04137931034482759,0.6165413533834586
0.055172413793103454,0.5970149253731344
0.06896551724137932,0.5962264150943395
0.08275862068965519,0.5805243445692884
0.09655172413793105,0.5889101338432122
0.11034482758620691,0.5390070921985816
0.12413793103448277,0.539568345323741
0.13793103448275865,0.5551330798479087
0.1517241379310345,0.5542635658914729
0.16551724137931037,0.5062388591800356
0.17931034482758623,0.4928057553956835
0.1931034482758621,0.4981818181818182
0.20689655172413796,0.4963503649635037
0.22068965517241382,0.4724689165186502
0.23448275862068968,0.47857142857142854
0.24827586206896554,0.4731182795698925
0.2620689655172414,0.48540145985401456
0.2758620689655173,0.47463768115942023
0.2896551724137931,0.4693140794223827
0.303448275862069,0.4667863554757631
0.31724137931034485,0.46345811051693403
0.33103448275862074,0.4626334519572953
0.3448275862068966,0.4615384615384615
0.35862068965517246,0.45357142857142857
0.3724137931034483,0.45000000000000007
0.3862068965517242,0.44802867383512546
0.4,0.4444444444444444
