sample_scaling,F1
1.0,0.6930094122827936
1.4736842105263157,0.7177355145418166
1.9473684210526314,0.7289792608901747
2.4210526315789473,0.7386009009165357
2.894736842105263,0.7420653753838669
3.3684210526315788,0.7472105187439435
3.8421052631578947,0.7510869456007296
4.315789473684211,0.7516435436904894
4.789473684210526,0.7560988193913498
5.263157894736842,0.7549295719215638
5.7368421052631575,0.761142587333444
6.2105263157894735,0.7625079450225979
6.684210526315789,0.7636187939248541
7.157894736842105,0.7679028189936922
7.63157894736842,0.7711489411311868
8.105263157894736,0.7670472551770859
8.578947368421051,0.7681624739122381
9.052631578947368,0.773620156984532
9.526315789473683,0.7705168207954869
10.0,0.7713130597000066
