sample_scaling,F1
1.0,0.3637045369328834
1.6896551724137931,0.5770258236865539
2.3793103448275863,0.7472104655636783
3.0689655172413794,0.8640213999108337
3.7586206896551726,0.9318618042226487
4.448275862068966,0.9614243323442137
5.137931034482759,0.9817813765182186
5.827586206896552,0.9928498467824309
6.517241379310345,0.9958974358974358
7.206896551724139,0.997431946584489
7.8965517241379315,0.9969167523124358
8.586206896551724,0.9984591679506933
9.275862068965518,0.9984575835475579
9.965517241379311,0.9989711934156379
10.655172413793103,0.9984559958826558
11.344827586206897,0.9989711934156379
12.03448275862069,0.9984559958826558
12.724137931034484,0.9984559958826558
13.413793103448278,0.9984559958826558
14.10344827586207,0.9989711934156379
14.793103448275863,0.9989711934156379
15.482758620689657,0.9984559958826558
16.17241379310345,0.9984559958826558
16.862068965517242,0.9979402677651905
17.551724137931036,0.9989711934156379
18.24137931034483,0.9984559958826558
18.931034482758623,0.9984559958826558
19.620689655172416,0.9989711934156379
20.310344827586206,0.9994858611825194
21.0,0.9989711934156379
