sample_scaling,F1
1.0,0.5853137998651625
1.4736842105263157,0.635383340309321
1.9473684210526314,0.668635556622874
2.4210526315789473,0.6867964801523004
2.894736842105263,0.7039502083131943
3.3684210526315788,0.7136597613998525
3.8421052631578947,0.7247914651483295
4.315789473684211,0.7305548867340841
4.789473684210526,0.7324540563458432
5.263157894736842,0.7376611193848777
5.7368421052631575,0.7382073425352736
6.2105263157894735,0.7410727084989496
6.684210526315789,0.7437173107588531
7.157894736842105,0.7450010282663523
7.63157894736842,0.7468698369687
8.105263157894736,0.7443325216189411
8.578947368421051,0.7483803746647247
9.052631578947368,0.7491629893308143
9.526315789473683,0.7481439611500403
10.0,0.7508716072016882
