sample_scaling,F1
1.0,0.875804967801288
1.6896551724137931,0.9048067860508954
2.3793103448275863,0.9051233396584439
3.0689655172413794,0.9089184060721063
3.7586206896551726,0.9151572926596758
4.448275862068966,0.909090909090909
5.137931034482759,0.9217557251908398
5.827586206896552,0.9224880382775119
6.517241379310345,0.9106463878326997
7.206896551724139,0.9165085388994307
7.8965517241379315,0.9167464114832535
8.586206896551724,0.9242569511025889
9.275862068965518,0.9196940726577438
9.965517241379311,0.917063870352717
10.655172413793103,0.922339405560882
11.344827586206897,0.9130434782608696
12.03448275862069,0.9188156638013373
12.724137931034484,0.9169054441260744
13.413793103448278,0.9109848484848485
14.10344827586207,0.9163498098859316
14.793103448275863,0.9169054441260744
15.482758620689657,0.9180952380952381
16.17241379310345,0.9216061185468452
16.862068965517242,0.9230769230769231
17.551724137931036,0.921455938697318
18.24137931034483,0.9193857965451057
18.931034482758623,0.917063870352717
19.620689655172416,0.9180952380952381
20.310344827586206,0.9205741626794258
21.0,0.9169054441260744
