lambda,f1
0.0,0.328125
0.013793103448275864,0.6222222222222222
0.027586206896551727,0.6885245901639345
0.04137931034482759,0.6970954356846474
0.055172413793103454,0.6845360824742269
0.06896551724137932,0.6504065040650406
0.08275862068965519,0.6369168356997972
0.09655172413793105,0.6257668711656441
0.11034482758620691,0.5912698412698412
0.12413793103448277,0.5765407554671969
0.13793103448275865,0.5714285714285715
0.1517241379310345,0.5865580448065173
0.16551724137931037,0.5921325051759834
0.17931034482758623,0.6012526096033403
0.1931034482758621,0.6059322033898306
0.20689655172413796,0.6137339055793991
0.22068965517241382,0.5944798301486199
0.23448275862068968,0.5585215605749486
0.24827586206896554,0.5560165975103735
0.2620689655172414,0.5366876310272537
0.2758620689655173,0.5267665952890792
0.2896551724137931,0.5359477124183006
0.303448275862069,0.5406593406593407
0.31724137931034485,0.5434298440979956
0.33103448275862074,0.5545454545454546
0.3448275862068966,0.555045871559633
0.35862068965517246,0.5568445475638052
0.3724137931034483,0.5620608899297423
0.3862068965517242,0.5194805194805194
0.4,0.5185185185185186
