lambda,f1
0.0,0.7945205479452054
0.1111111111111111,0.983050847457627
0.2222222222222222,0.9666666666666666
0.3333333333333333,0.9508196721311475
0.4444444444444444,0.9508196721311475
0.5555555555555556,0.9152542372881356
0.6666666666666666,0.830188679245283
0.7777777777777777,0.6956521739130435
0.8888888888888888,0.6190476190476191
1.0,0.5853658536585366
