lambda,f1
0.0,0.17159763313609466
0.1111111111111111,0.8055555555555556
0.2222222222222222,0.8656716417910448
0.3333333333333333,0.8787878787878788
0.4444444444444444,0.8787878787878788
0.5555555555555556,0.8923076923076924
0.6666666666666666,0.9206349206349206
0.7777777777777777,0.983050847457627
0.8888888888888888,1.0
1.0,0.9642857142857143
