sample_scaling,F1,d
1.0,0.12711360020070184,3
3.0714285714285716,0.160047021033853,3
5.142857142857143,0.2600823020933908,3
7.214285714285715,0.3739095789422056,3
9.285714285714286,0.4707275887505456,3
11.357142857142858,0.5699523504046852,3
13.42857142857143,0.6704404013118198,3
15.500000000000002,0.7334455972233144,3
17.571428571428573,0.8166752020318174,3
19.642857142857146,0.8847891562610813,3
21.714285714285715,0.8971915205688719,3
23.78571428571429,0.9413574131079712,3
25.85714285714286,0.9602611679374558,3
27.92857142857143,0.9657758135864958,3
30.0,0.968624886841327,3
1.0,0.3216397447326741,5
3.0714285714285716,0.6919408887223858,5
5.142857142857143,0.8802418429153658,5
7.214285714285715,0.9542424116738613,5
9.285714285714286,0.9774191711782672,5
11.357142857142858,0.9903423113780789,5
13.42857142857143,0.9946740504589677,5
15.500000000000002,0.9938053097345133,5
17.571428571428573,0.9902018484983086,5
19.642857142857146,0.9946902654867257,5
21.714285714285715,0.9911501652360991,5
23.78571428571429,0.9937895069532237,5
25.85714285714286,0.9928887484197219,5
27.92857142857143,0.9920037926675095,5
30.0,0.9946744627054361,5
1.0,0.6146219247684896,7
3.0714285714285716,0.936360468201541,7
5.142857142857143,0.9845569346657644,7
7.214285714285715,0.989762643387923,7
9.285714285714286,0.992785513310728,7
11.357142857142858,0.9915439625384179,7
13.42857142857143,0.9915661338877557,7
15.500000000000002,0.9909673314925461,7
17.571428571428573,0.9958011687468437,7
19.642857142857146,0.9946035639564246,7
21.714285714285715,0.991573348374445,7
23.78571428571429,0.9939975470745257,7
25.85714285714286,0.9958083832335329,7
27.92857142857143,0.9952023663516341,7
30.0,0.9958011687468437,7
1.0,0.7629252477636278,9
3.0714285714285716,0.973048464916112,9
5.142857142857143,0.9903644531559495,9
7.214285714285715,0.9898912094992236,9
9.285714285714286,0.9917176356025088,9
11.357142857142858,0.9958694071262839,9
13.42857142857143,0.9949646013991874,9
15.500000000000002,0.9949561651171515,9
17.571428571428573,0.994503791211093,9
19.642857142857146,0.9931170556333226,9
21.714285714285715,0.9958735963098121,9
23.78571428571429,0.9963428427799423,9
25.85714285714286,0.9968036529680366,9
27.92857142857143,0.9967910854174521,9
30.0,0.9963428427799423,9
