lambda,f1
0.0,1.0
0.013793103448275864,0.9155313351498637
0.027586206896551727,0.8637532133676092
0.04137931034482759,0.8379052369077308
0.055172413793103454,0.7960687960687961
0.06896551724137932,0.7921760391198045
0.08275862068965519,0.7804878048780487
0.09655172413793105,0.762836185819071
0.11034482758620691,0.7512437810945274
0.12413793103448277,0.7360406091370558
0.13793103448275865,0.7113402061855671
0.1517241379310345,0.7046632124352332
0.16551724137931037,0.7010309278350516
0.17931034482758623,0.7116883116883117
0.1931034482758621,0.7000000000000001
0.20689655172413796,0.6949602122015917
0.22068965517241382,0.6951871657754012
0.23448275862068968,0.6954177897574123
0.24827586206896554,0.6847826086956522
0.2620689655172414,0.6923076923076924
0.2758620689655173,0.6927374301675978
0.2896551724137931,0.6894586894586894
0.303448275862069,0.6781609195402298
0.31724137931034485,0.6802325581395349
0.33103448275862074,0.6705539358600583
0.3448275862068966,0.6666666666666667
0.35862068965517246,0.6686567164179105
0.3724137931034483,0.6666666666666666
0.3862068965517242,0.6545454545454545
0.4,0.6382978723404256
