lambda,f1
0.0,0.3507306889352818
0.013793103448275864,0.7088607594936709
0.027586206896551727,0.7044025157232704
0.04137931034482759,0.7103594080338267
0.055172413793103454,0.7006369426751592
0.06896551724137932,0.6749999999999999
0.08275862068965519,0.6476578411405295
0.09655172413793105,0.6395112016293278
0.11034482758620691,0.6367346938775511
0.12413793103448277,0.6234817813765181
0.13793103448275865,0.6283367556468172
0.1517241379310345,0.6048387096774194
0.16551724137931037,0.5991902834008097
0.17931034482758623,0.5930470347648261
0.1931034482758621,0.5855670103092784
0.20689655172413796,0.5761316872427984
0.22068965517241382,0.5560165975103735
0.23448275862068968,0.5352697095435686
0.24827586206896554,0.5237113402061856
0.2620689655172414,0.5195876288659794
0.2758620689655173,0.5153374233128833
0.2896551724137931,0.5250000000000001
0.303448275862069,0.5260960334029228
0.31724137931034485,0.5146443514644351
0.33103448275862074,0.510460251046025
0.3448275862068966,0.5052192066805845
0.35862068965517246,0.5020746887966805
0.3724137931034483,0.4948024948024948
0.3862068965517242,0.4916666666666666
0.4,0.48232848232848236
