lambda,f1
0.0,0.2659279778393352
0.16666666666666666,0.8166666666666667
0.3333333333333333,0.9074074074074074
0.5,0.923076923076923
0.6666666666666666,0.9306930693069307
0.8333333333333333,0.9494949494949495
1.0,0.9583333333333333
1.1666666666666665,0.9473684210526316
1.3333333333333333,0.9361702127659575
1.5,0.898876404494382
