lambda,Fnorm,KL,MCC,sensitivity,specificity,f1,plot_paths
0.1,5.270927566167656,-10.910469606320564,0.3646405484115788,0.9090909090909091,0.6847290640394089,0.3773584905660377,experiment_logs/n_30_scale_2.0\sparsity_patterns_lambda_0.100.png
0.16551724137931034,3.0043070656508686,-5.122290058772855,0.5495045355943594,0.9090909090909091,0.8559113300492611,0.5614035087719298,experiment_logs/n_30_scale_2.0\sparsity_patterns_lambda_0.166.png
0.23103448275862068,2.2269768348941104,-0.4287620195355757,0.716060103677957,0.9090909090909091,0.9384236453201971,0.7339449541284404,experiment_logs/n_30_scale_2.0\sparsity_patterns_lambda_0.231.png
0.296551724137931,2.159693524440948,3.6158938461306036,0.8009628091734229,0.8977272727272727,0.9679802955665024,0.8186528497409326,experiment_logs/n_30_scale_2.0\sparsity_patterns_lambda_0.297.png
0.3620689655172413,2.3707918745292718,7.220587133473785,0.8544352107615253,0.8636363636363636,0.9864532019704434,0.8685714285714287,experiment_logs/n_30_scale_2.0\sparsity_patterns_lambda_0.362.png
0.4275862068965517,2.6583423739276926,10.532373660388586,0.8692417520219232,0.8295454545454546,0.9938423645320197,0.8795180722891567,experiment_logs/n_30_scale_2.0\sparsity_patterns_lambda_0.428.png
0.49310344827586206,2.9529594484925843,13.637297578236797,0.8195846585611114,0.75,0.9938423645320197,0.830188679245283,experiment_logs/n_30_scale_2.0\sparsity_patterns_lambda_0.493.png
0.5586206896551723,3.2316366152080334,16.596051193848233,0.8258255937418545,0.7272727272727273,0.9975369458128078,0.8311688311688312,experiment_logs/n_30_scale_2.0\sparsity_patterns_lambda_0.559.png
0.6241379310344827,3.487815720724305,19.46009817682583,0.8114773326478701,0.6931818181818182,0.9987684729064039,0.8133333333333332,experiment_logs/n_30_scale_2.0\sparsity_patterns_lambda_0.624.png
0.689655172413793,3.7214024967899806,22.259711230570673,0.8041866916514656,0.6818181818181818,0.9987684729064039,0.8053691275167784,experiment_logs/n_30_scale_2.0\sparsity_patterns_lambda_0.690.png
