lambda,Fnorm,KL,MCC,sensitivity,specificity,f1,plot_paths
0.1,17.82419233578769,-77.58340182729881,0.26895240195253484,0.9093959731543624,0.7730364873222016,0.19559725730783112,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.100.png
0.16551724137931034,7.832246224801198,-38.58829283559535,0.4236300904664467,0.889261744966443,0.9079571222428365,0.364010989010989,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.166.png
0.23103448275862068,4.7398546013203,-12.135802641495047,0.5905565149237626,0.8624161073825504,0.9643372500515358,0.5704772475027746,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.231.png
0.296551724137931,4.352888429920086,8.298048299928396,0.7281130354078874,0.8389261744966443,0.9859822716965574,0.7309941520467836,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.297.png
0.3620689655172413,4.902727176480155,25.08323717942713,0.8128855723207494,0.8087248322147651,0.994846423417852,0.8183361629881155,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.362.png
0.4275862068965517,5.602580777928557,39.5237917472038,0.841538983977898,0.7885906040268457,0.9975262832405689,0.8438061041292638,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.428.png
0.49310344827586206,6.261407702859244,52.34395810654385,0.8312336375297134,0.7483221476510067,0.9983508554937126,0.8305400372439478,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.493.png
0.5586206896551723,6.851730368744736,64.13445050821656,0.8278198074027808,0.7181208053691275,0.9991754277468563,0.823076923076923,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.559.png
0.6241379310344827,7.373020616033764,75.15011645064487,0.8027612167706704,0.674496644295302,0.9992784992784993,0.7944664031620553,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.624.png
0.689655172413793,7.830866128268907,85.52049048867545,0.7876536949958733,0.6409395973154363,0.9995877138734282,0.7748478701825557,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.690.png
0.7551724137931034,8.23975351847405,95.46802765194758,0.7724894303932732,0.6174496644295302,0.9995877138734282,0.757201646090535,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.755.png
0.8206896551724137,8.599518916546023,104.9694476169185,0.7458304453431571,0.5771812080536913,0.9995877138734282,0.7257383966244726,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.821.png
0.886206896551724,8.920011296096117,114.12397364584248,0.72058908996055,0.540268456375839,0.9995877138734282,0.6954643628509719,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.886.png
0.9517241379310344,9.21028953180231,123.06199981712706,0.7064666121105273,0.5201342281879194,0.9995877138734282,0.6783369803063458,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_0.952.png
1.0172413793103448,9.472272598158552,131.75671335045752,0.6944925966263331,0.5033557046979866,0.9995877138734282,0.6637168141592921,experiment_logs/n_100_scale_2.0\sparsity_patterns_lambda_1.017.png
