lambda,Fnorm,KL,MCC,sensitivity,specificity,f1,plot_paths
0.1,36.40386120047275,-240.99122084258806,0.3838215906548649,0.8678929765886287,0.9416273285620019,0.3037752414398595,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.100.png
0.16551724137931034,16.340228680071704,-144.40764291501569,0.6578121457699851,0.81438127090301,0.9895182985635247,0.6502002670226968,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.166.png
0.23103448275862068,8.533707330400205,-76.03404406788906,0.8386585491252152,0.782608695652174,0.9987310288817827,0.838709677419355,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.231.png
0.296551724137931,5.906813702594126,-24.264456171246536,0.8541732134028984,0.745819397993311,0.9997969646210852,0.8479087452471482,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.297.png
0.3620689655172413,5.959975793413403,16.909657636713888,0.8270632745392292,0.6923076923076923,0.9999238617329069,0.8157635467980295,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.362.png
0.4275862068965517,6.85074382033263,50.99045349460974,0.8116832957554039,0.6622073578595318,1.0,0.7967806841046278,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.428.png
0.49310344827586206,7.827394751167229,80.47134347616475,0.7907210607334051,0.6287625418060201,1.0,0.7720739219712526,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.493.png
0.5586206896551723,8.72148778140982,106.72190675145396,0.7800368709798723,0.6120401337792643,1.0,0.7593360995850623,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.559.png
0.6241379310344827,9.511893525988762,130.65893326487156,0.7692097963354578,0.5953177257525084,1.0,0.7463312368972747,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.624.png
0.689655172413793,10.204930751734267,152.83673220478113,0.7392135453678337,0.5501672240802675,1.0,0.709816612729234,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.690.png
0.7551724137931034,10.814566234216551,173.7352440412634,0.7127001035614455,0.5117056856187291,1.0,0.6769911504424779,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.755.png
0.8206896551724137,11.352515267464344,193.61267237827826,0.6876282140502541,0.4765886287625418,1.0,0.6455266138165345,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.821.png
0.886206896551724,11.83178269970429,212.6782601908796,0.6654087284470126,0.44648829431438125,1.0,0.6173410404624277,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.886.png
0.9517241379310344,12.262470231080306,231.11019307201752,0.6398409971693058,0.41304347826086957,1.0,0.5846153846153846,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_0.952.png
1.0172413793103448,12.650761880550654,249.00726448023528,0.6186459810554779,0.3862876254180602,1.0,0.5572979493365501,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_1.017.png
1.0827586206896551,13.002725936090373,266.4285027666162,0.6118755876040242,0.3779264214046823,1.0,0.5485436893203884,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_1.083.png
1.1482758620689655,13.324550067263178,283.4844325118228,0.6008879316086327,0.36454849498327757,1.0,0.5343137254901961,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_1.148.png
1.2137931034482758,13.617994026328812,300.13076134301804,0.5882870083053281,0.3494983277591973,1.0,0.5179677819083024,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_1.214.png
1.2793103448275862,13.883252447399457,316.23930176671786,0.5826009887547371,0.342809364548495,1.0,0.5105853051058531,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_1.279.png
1.3448275862068966,14.125394768635953,331.93214673914497,0.5811709715795116,0.3411371237458194,1.0,0.5087281795511222,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_1.345.png
1.410344827586207,14.346115667022898,347.1392403857228,0.5783005458437248,0.3377926421404682,1.0,0.505,experiment_logs/n_200_scale_2.0\sparsity_patterns_lambda_1.410.png
