lambda,f1
0.0,0.328125
0.013793103448275864,0.7210300429184548
0.027586206896551727,0.7368421052631579
0.04137931034482759,0.7217391304347827
0.055172413793103454,0.7
0.06896551724137932,0.6958424507658643
0.08275862068965519,0.685466377440347
0.09655172413793105,0.6666666666666667
0.11034482758620691,0.6521739130434784
0.12413793103448277,0.645021645021645
0.13793103448275865,0.6277056277056277
0.1517241379310345,0.6217391304347827
0.16551724137931037,0.6123348017621145
0.17931034482758623,0.6067415730337078
0.1931034482758621,0.6094808126410834
0.20689655172413796,0.5876993166287017
0.22068965517241382,0.5844748858447488
0.23448275862068968,0.5707656612529002
0.24827586206896554,0.5620608899297423
0.2620689655172414,0.5639810426540285
0.2758620689655173,0.5518867924528301
0.2896551724137931,0.5342789598108747
0.303448275862069,0.5107398568019093
0.31724137931034485,0.5
0.33103448275862074,0.49148418491484186
0.3448275862068966,0.49509803921568635
0.35862068965517246,0.4938271604938271
0.3724137931034483,0.49376558603491266
0.3862068965517242,0.48866498740554154
0.4,0.48989898989898994
