lambda,Fnorm,KL,MCC,sensitivity,specificity,f1,plot_paths
0.1,0.4308465116612756,0.49272692492185577,0.41799305790566293,1.0,0.4305555555555556,0.577319587628866,experiment_logs/n_10_scale_5.0\sparsity_patterns_lambda_0.100.png
0.14827586206896554,0.4410280572943099,1.024682515782791,0.5416385507772773,1.0,0.5972222222222222,0.6588235294117647,experiment_logs/n_10_scale_5.0\sparsity_patterns_lambda_0.148.png
0.19655172413793104,0.514593508526451,1.5327919403519008,0.6362090102803517,1.0,0.7083333333333334,0.7272727272727273,experiment_logs/n_10_scale_5.0\sparsity_patterns_lambda_0.197.png
0.24482758620689657,0.6083821916887501,2.0349475018489773,0.6756639246921762,1.0,0.75,0.7567567567567568,experiment_logs/n_10_scale_5.0\sparsity_patterns_lambda_0.245.png
0.2931034482758621,0.7082240586888096,2.53684148197903,0.6756639246921762,1.0,0.75,0.7567567567567568,experiment_logs/n_10_scale_5.0\sparsity_patterns_lambda_0.293.png
0.3413793103448276,0.8073101703713592,3.0396244464580615,0.6622192076343081,1.0,0.7361111111111112,0.7466666666666666,experiment_logs/n_10_scale_5.0\sparsity_patterns_lambda_0.341.png
0.3896551724137931,0.9059174626339144,3.547058545429662,0.6894263136661587,1.0,0.7638888888888888,0.7671232876712328,experiment_logs/n_10_scale_5.0\sparsity_patterns_lambda_0.390.png
0.4379310344827586,1.0061401621392339,4.061744423234012,0.7035264706814485,1.0,0.7777777777777778,0.7777777777777778,experiment_logs/n_10_scale_5.0\sparsity_patterns_lambda_0.438.png
0.4862068965517241,1.1041575295097572,4.581533336972653,0.6756639246921762,1.0,0.75,0.7567567567567568,experiment_logs/n_10_scale_5.0\sparsity_patterns_lambda_0.486.png
0.5344827586206896,1.198623979986532,5.105513787108537,0.6622192076343081,1.0,0.7361111111111112,0.7466666666666666,experiment_logs/n_10_scale_5.0\sparsity_patterns_lambda_0.534.png
0.5827586206896551,1.2887522852745859,5.632666010783256,0.6490734136415512,1.0,0.7222222222222222,0.7368421052631579,experiment_logs/n_10_scale_5.0\sparsity_patterns_lambda_0.583.png
