lambda,f1
0.0,0.11552346570397111
0.1111111111111111,0.5254237288135593
0.2222222222222222,0.821917808219178
0.3333333333333333,0.8196721311475409
0.4444444444444444,0.5652173913043478
0.5555555555555556,0.11764705882352941
0.6666666666666666,0.06060606060606061
0.7777777777777777,0.06060606060606061
0.8888888888888888,0.0
1.0,0.0
