sample_scaling,F1,d
1.0,0.2040715551986986,3
1.4736842105263157,0.2358280325693683,3
1.9473684210526314,0.31020144959067253,3
2.4210526315789473,0.37277551148870536,3
2.894736842105263,0.4608622924865985,3
3.3684210526315788,0.5176793271946125,3
3.8421052631578947,0.5856029220109512,3
4.315789473684211,0.6401468215777003,3
4.789473684210526,0.6935706364452807,3
5.263157894736842,0.7206997651501641,3
5.7368421052631575,0.7768590305370843,3
6.2105263157894735,0.8331998593794541,3
6.684210526315789,0.8561724766854821,3
7.157894736842105,0.872182154352099,3
7.63157894736842,0.8855566498831227,3
8.105263157894736,0.9124470166457185,3
8.578947368421051,0.9394101443118256,3
9.052631578947368,0.9394870897960594,3
9.526315789473683,0.9361750663376899,3
10.0,0.9467064858395438,3
1.0,0.7269339355926935,5
1.4736842105263157,0.8304441980009504,5
1.9473684210526314,0.8772999256474303,5
2.4210526315789473,0.8996770720999556,5
2.894736842105263,0.9068175240759278,5
3.3684210526315788,0.9014653236501313,5
3.8421052631578947,0.9182329455801895,5
4.315789473684211,0.9141864832145931,5
4.789473684210526,0.9198973134856743,5
5.263157894736842,0.9182585520450791,5
5.7368421052631575,0.9180723861490746,5
6.2105263157894735,0.9201967008915857,5
6.684210526315789,0.9194439410326426,5
7.157894736842105,0.925538465795286,5
7.63157894736842,0.9212064116337182,5
8.105263157894736,0.9164513802496128,5
8.578947368421051,0.9282909187259648,5
9.052631578947368,0.9239668788321531,5
9.526315789473683,0.920689333765315,5
10.0,0.9199505474425799,5
1.0,0.849451158882319,7
1.4736842105263157,0.8678696259125249,7
1.9473684210526314,0.8679143952447479,7
2.4210526315789473,0.8783019867346198,7
2.894736842105263,0.8782544377596574,7
3.3684210526315788,0.8701396723137022,7
3.8421052631578947,0.8760191972679975,7
4.315789473684211,0.8711019267147776,7
4.789473684210526,0.8826900594274051,7
5.263157894736842,0.8820566925225979,7
5.7368421052631575,0.8785768721112899,7
6.2105263157894735,0.8753810500056052,7
6.684210526315789,0.8830802298593673,7
7.157894736842105,0.8774774338444253,7
7.63157894736842,0.8780313218512925,7
8.105263157894736,0.8793370636868616,7
8.578947368421051,0.883158322762377,7
9.052631578947368,0.8834519214227224,7
9.526315789473683,0.8807195105021293,7
10.0,0.8797953463061704,7
1.0,0.7748011959523227,9
1.4736842105263157,0.786798215460579,9
1.9473684210526314,0.7855215156963539,9
2.4210526315789473,0.7846479813045579,9
2.894736842105263,0.7925486670457905,9
3.3684210526315788,0.7895739558515391,9
3.8421052631578947,0.7873267501699904,9
4.315789473684211,0.7876347508093942,9
4.789473684210526,0.7928610051269844,9
5.263157894736842,0.7947145580783621,9
5.7368421052631575,0.7888916372766526,9
6.2105263157894735,0.7881452449801352,9
6.684210526315789,0.7917086166363348,9
7.157894736842105,0.787970509373224,9
7.63157894736842,0.7897520034135005,9
8.105263157894736,0.7922508862966521,9
8.578947368421051,0.7904754278256131,9
9.052631578947368,0.7864924777957685,9
9.526315789473683,0.7921198797966578,9
10.0,0.7899740142778484,9
