lambda,Fnorm,KL,MCC,sensitivity,specificity,f1,plot_paths
0.1,1.67483045115353,-1.192303601579681,0.2978022147667223,0.9772727272727273,0.5233990147783252,0.3065953654188948,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.100.png
0.16551724137931034,1.5294704609943102,2.587064839501238,0.3925852891345114,0.9772727272727273,0.6687192118226601,0.3882618510158014,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.166.png
0.23103448275862068,1.8719321200338068,6.011699808742392,0.45668206711043396,0.9772727272727273,0.7438423645320197,0.4502617801047121,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.231.png
0.296551724137931,2.2977345832960276,9.283849117547973,0.5141190914374889,0.9772727272727273,0.7980295566502463,0.5088757396449703,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.297.png
0.3620689655172413,2.715056522426524,12.465694711534503,0.5772227283085368,0.9772727272727273,0.8460591133004927,0.5752508361204013,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.362.png
0.4275862068965517,3.1012605603914865,15.582950866962797,0.5997116365672976,0.9545454545454546,0.8694581280788177,0.60431654676259,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.428.png
0.49310344827586206,3.4573878280875876,18.667088646358835,0.6439526743578633,0.9545454545454546,0.8940886699507389,0.6511627906976745,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.493.png
0.5586206896551723,3.7821123230521674,21.737626257869273,0.6561362558327318,0.9545454545454546,0.9002463054187192,0.6640316205533596,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.559.png
0.6241379310344827,4.074726970196771,24.787672173260113,0.6590535901184144,0.9431818181818182,0.9051724137931034,0.6693548387096776,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.624.png
0.689655172413793,4.337988194016352,27.81658102573192,0.6721921924495049,0.9431818181818182,0.9113300492610837,0.6831275720164609,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.690.png
0.7551724137931034,4.576808150223113,30.83289040001268,0.6770894148732484,0.9204545454545454,0.9199507389162561,0.6923076923076923,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.755.png
0.8206896551724137,4.794000939884192,33.84280937808984,0.6887594541703644,0.9204545454545454,0.9248768472906403,0.7043478260869566,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.821.png
0.886206896551724,4.99082523287852,36.83290982740472,0.6801295285531386,0.8977272727272727,0.9273399014778325,0.6991150442477875,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.886.png
0.9517241379310344,5.169316341954441,39.79452054322191,0.7021404809470175,0.8977272727272727,0.9359605911330049,0.7214611872146118,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_0.952.png
1.0172413793103448,5.333005546787937,42.747222721329095,0.7154673787947164,0.8977272727272727,0.9408866995073891,0.7348837209302326,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.017.png
1.0827586206896551,5.483788865378522,45.69238369427906,0.6967212775037015,0.8636363636363636,0.9421182266009852,0.7203791469194314,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.083.png
1.1482758620689655,5.6217440953203495,48.598717769602985,0.707246829462165,0.8636363636363636,0.9458128078817734,0.7307692307692307,experiment_logs/n_30_scale_4.0\sparsity_patterns_lambda_1.148.png
