sample_scaling,F1,d
1.0,0.20857787436038486,3
3.4285714285714284,0.5848946637355474,3
5.857142857142857,0.8762468896635036,3
8.285714285714285,0.9429667029565241,3
10.714285714285714,0.9745891436732368,3
13.142857142857142,0.9868324518095685,3
15.57142857142857,0.9815822539857889,3
18.0,0.9779503293466048,3
20.428571428571427,0.9903428444138435,3
22.857142857142854,0.9947211815610594,3
25.285714285714285,0.9912433257055682,3
27.71428571428571,0.9885732029188012,3
30.14285714285714,0.9911806690639642,3
32.57142857142857,0.9885575423745975,3
35.0,0.9938672768878718,3
1.0,0.7455513265929483,5
3.4285714285714284,0.9175821678238089,5
5.857142857142857,0.9276913378560845,5
8.285714285714285,0.9367383537535549,5
10.714285714285714,0.9354903428367585,5
13.142857142857142,0.9369881324352131,5
15.57142857142857,0.935715847503879,5
18.0,0.9371987511276221,5
20.428571428571427,0.9355426089297095,5
22.857142857142854,0.937604385520056,5
25.285714285714285,0.9381504654418806,5
27.71428571428571,0.9375480529339917,5
30.14285714285714,0.9366132966263372,5
32.57142857142857,0.9376058029267182,5
35.0,0.9399798231963882,5
1.0,0.8075721257088493,7
3.4285714285714284,0.8288760373369433,7
5.857142857142857,0.831501364322533,7
8.285714285714285,0.8320857113236485,7
10.714285714285714,0.8348918460656215,7
13.142857142857142,0.8395867888445674,7
15.57142857142857,0.8382671520945622,7
18.0,0.8355340270387476,7
20.428571428571427,0.8357641464677859,7
22.857142857142854,0.8356088415993816,7
25.285714285714285,0.8342685397089701,7
27.71428571428571,0.8325240962360514,7
30.14285714285714,0.8310641198740522,7
32.57142857142857,0.8365531983113719,7
35.0,0.8307572742441591,7
1.0,0.7572042319716747,9
3.4285714285714284,0.7610160135755397,9
5.857142857142857,0.7570043981360193,9
8.285714285714285,0.7596694337028126,9
10.714285714285714,0.7557665091613037,9
13.142857142857142,0.7578207650731293,9
15.57142857142857,0.7623985289728816,9
18.0,0.7538664734137449,9
20.428571428571427,0.7592929436667065,9
22.857142857142854,0.7581307064930155,9
25.285714285714285,0.7556088265653628,9
27.71428571428571,0.75591398309668,9
30.14285714285714,0.7593390874245058,9
32.57142857142857,0.7545284591699963,9
35.0,0.758472804298359,9
