lambda,f1
0.0,0.3236994219653179
0.013793103448275864,0.5090909090909091
0.027586206896551727,0.6280373831775701
0.04137931034482759,0.6720977596741344
0.055172413793103454,0.6965811965811965
0.06896551724137932,0.7139689578713969
0.08275862068965519,0.7013574660633484
0.09655172413793105,0.6519823788546255
0.11034482758620691,0.6341463414634146
0.12413793103448277,0.6170678336980306
0.13793103448275865,0.6157303370786517
0.1517241379310345,0.591743119266055
0.16551724137931037,0.5967365967365967
0.17931034482758623,0.5843230403800476
0.1931034482758621,0.5504587155963303
0.20689655172413796,0.5454545454545454
0.22068965517241382,0.5550239234449761
0.23448275862068968,0.5623471882640586
0.24827586206896554,0.5498783454987834
0.2620689655172414,0.5539215686274509
0.2758620689655173,0.5339578454332553
0.2896551724137931,0.5260663507109005
0.303448275862069,0.5314009661835749
0.31724137931034485,0.528395061728395
0.33103448275862074,0.531328320802005
0.3448275862068966,0.485981308411215
0.35862068965517246,0.48815165876777256
0.3724137931034483,0.4821002386634845
0.3862068965517242,0.4819277108433735
0.4,0.48309178743961356
