lambda,f1
0.0,0.6613545816733067
0.013793103448275864,0.7922705314009661
0.027586206896551727,0.8409703504043127
0.04137931034482759,0.8308605341246292
0.055172413793103454,0.8173374613003096
0.06896551724137932,0.806451612903226
0.08275862068965519,0.7880794701986756
0.09655172413793105,0.7837837837837837
0.11034482758620691,0.773972602739726
0.12413793103448277,0.7735191637630661
0.13793103448275865,0.754325259515571
0.1517241379310345,0.75
0.16551724137931037,0.7448275862068966
0.17931034482758623,0.7474048442906575
0.1931034482758621,0.7456445993031359
0.20689655172413796,0.7386759581881535
0.22068965517241382,0.7298245614035087
0.23448275862068968,0.7142857142857143
0.24827586206896554,0.6934306569343066
0.2620689655172414,0.6591760299625469
0.2758620689655173,0.6490566037735849
0.2896551724137931,0.6515151515151515
0.303448275862069,0.6463878326996197
0.31724137931034485,0.6412213740458015
0.33103448275862074,0.6384615384615385
0.3448275862068966,0.6332046332046332
0.35862068965517246,0.6141732283464567
0.3724137931034483,0.6055776892430278
0.3862068965517242,0.6
0.4,0.5887096774193549
