lambda,f1
0.1,0.7211538461538463
0.11034482758620691,0.7321867321867322
0.1206896551724138,0.7196029776674938
0.1310344827586207,0.7121212121212123
0.1413793103448276,0.712468193384224
0.1517241379310345,0.7113402061855671
0.1620689655172414,0.7064935064935065
0.1724137931034483,0.7049608355091385
0.1827586206896552,0.7015706806282722
0.1931034482758621,0.7034120734908136
0.20344827586206898,0.7052631578947369
0.2137931034482759,0.7071240105540897
0.2241379310344828,0.6970509383378016
0.23448275862068968,0.6935483870967742
0.24482758620689657,0.6847826086956522
0.2551724137931035,0.670360110803324
0.2655172413793104,0.6666666666666667
0.27586206896551724,0.6666666666666667
0.28620689655172415,0.6590909090909092
0.29655172413793107,0.6512968299711815
0.306896551724138,0.6511627906976744
0.3172413793103449,0.6453488372093023
0.32758620689655177,0.6453488372093023
0.33793103448275863,0.6489675516224189
0.34827586206896555,0.6489675516224189
0.35862068965517246,0.6388059701492538
0.3689655172413794,0.6325301204819278
0.3793103448275863,0.6153846153846153
0.3896551724137931,0.6049382716049383
0.4,0.6081504702194357
