lambda,f1
0.0,0.32621359223300966
0.013793103448275864,0.6733466933867736
0.027586206896551727,0.711864406779661
0.04137931034482759,0.713978494623656
0.055172413793103454,0.6941431670281997
0.06896551724137932,0.6768558951965065
0.08275862068965519,0.6666666666666667
0.09655172413793105,0.6565217391304348
0.11034482758620691,0.6419213973799127
0.12413793103448277,0.6301969365426695
0.13793103448275865,0.608695652173913
0.1517241379310345,0.6157205240174671
0.16551724137931037,0.6211453744493391
0.17931034482758623,0.6219239373601789
0.1931034482758621,0.6258503401360543
0.20689655172413796,0.6425339366515838
0.22068965517241382,0.6441441441441441
0.23448275862068968,0.6469248291571753
0.24827586206896554,0.6453089244851259
0.2620689655172414,0.6497695852534563
0.2758620689655173,0.6416861826697893
0.2896551724137931,0.6401869158878505
0.303448275862069,0.6415094339622642
0.31724137931034485,0.6363636363636365
0.33103448275862074,0.6343825665859563
0.3448275862068966,0.6093023255813954
0.35862068965517246,0.6074766355140188
0.3724137931034483,0.606060606060606
0.3862068965517242,0.5799086757990868
0.4,0.5799086757990868
