lambda,f1
0.0,0.9940828402366864
0.013793103448275864,0.9256198347107438
0.027586206896551727,0.8463476070528968
0.04137931034482759,0.8195121951219513
0.055172413793103454,0.8057553956834532
0.06896551724137932,0.7777777777777778
0.08275862068965519,0.75544794188862
0.09655172413793105,0.7295285359801489
0.11034482758620691,0.713216957605985
0.12413793103448277,0.7037974683544305
0.13793103448275865,0.7095115681233932
0.1517241379310345,0.7012987012987013
0.16551724137931037,0.7018469656992085
0.17931034482758623,0.6826666666666665
0.1931034482758621,0.6773333333333332
0.20689655172413796,0.6791443850267379
0.22068965517241382,0.679245283018868
0.23448275862068968,0.6721311475409836
0.24827586206896554,0.663013698630137
0.2620689655172414,0.6519337016574586
0.2758620689655173,0.6480446927374303
0.2896551724137931,0.6404494382022472
0.303448275862069,0.6422535211267606
0.31724137931034485,0.6324786324786325
0.33103448275862074,0.6306818181818181
0.3448275862068966,0.6342857142857145
0.35862068965517246,0.6202898550724637
0.3724137931034483,0.6158357771260997
0.3862068965517242,0.6158357771260997
0.4,0.6135693215339233
