lambda,f1
0.0,0.3516483516483517
0.1111111111111111,0.9696969696969697
0.2222222222222222,0.9846153846153847
0.3333333333333333,0.9846153846153847
0.4444444444444444,0.955223880597015
0.5555555555555556,0.9411764705882353
0.6666666666666666,0.927536231884058
0.7777777777777777,0.927536231884058
0.8888888888888888,0.9411764705882353
1.0,0.9411764705882353
