lambda,f1
0.0,0.046365197481396676
0.1111111111111111,0.878048780487805
0.2222222222222222,0.9490445859872612
0.3333333333333333,0.6127659574468085
0.4444444444444444,0.10526315789473684
0.5555555555555556,0.0
0.6666666666666666,0.0
0.7777777777777777,0.0
0.8888888888888888,0.0
1.0,0.0
